OppRk,Opponent,Result,Effect,Status,PctOfRanking,Date,Event,Win,Pts,OppPts,GameScore,PtDiff,OpponentRating,TeamRatingPostgame,GameValue,TeamRatingPregame,GameValueUsed,RatingsImpact,Team,TeamPOPS,OppPOPS
30,Washington University,Loss 9-14,-9.79,Counts,0.024700000000000003,2022-01-29,Santa Barbara Invite 2022,0,9,14,-473.87,-5,1609.95,1533.24,1136.08,1543.03,1136.08,28.061176000000003,Colorado State,0.391304347826087,0.6086956521739131
14,California,Loss 9-14,-4.23,Counts,0.024700000000000003,2022-01-29,Santa Barbara Invite 2022,0,9,14,-473.87,-5,1830.1,1527.67,1356.23,1531.9,1356.23,33.498881000000004,Colorado State,0.391304347826087,0.6086956521739131
84,Santa Clara,Win 11-8,2.51,Counts,0.024700000000000003,2022-01-30,Santa Barbara Invite 2022,1,11,8,365.61,3,1257.14,1520.93,1622.75,1518.42,1622.75,40.081925000000005,Colorado State,0.5789473684210527,0.42105263157894735
8,Massachusetts,Loss 5-13,-5.21,Counts,0.0329,2022-03-05,Smoky Mountain Invite 2022,0,5,13,-600,-8,1970.45,1528.65,1370.45,1533.8600000000001,1370.45,45.087805,Colorado State,0.2777777777777778,0.7222222222222222
25,Carleton College,Loss 9-13,-8.56,Counts,0.0329,2022-03-05,Smoky Mountain Invite 2022,0,9,13,-418.57,-4,1690.42,1532.01,1271.8500000000001,1540.57,1271.8500000000001,41.843865,Colorado State,0.4090909090909091,0.5909090909090909
2,North Carolina,Loss 8-13,4.36,Counts,0.0329,2022-03-05,Smoky Mountain Invite 2022,0,8,13,-496.16,-5,2147.8,1519.08,1651.64,1514.72,1651.64,54.338956,Colorado State,0.38095238095238093,0.6190476190476191
1,Brown,Loss 8-15,4.93,Counts,0.0329,2022-03-05,Smoky Mountain Invite 2022,0,8,15,-564.81,-7,2232.98,1518.52,1668.17,1513.59,1668.17,54.882793,Colorado State,0.34782608695652173,0.6521739130434783
24,Maryland,Loss 13-15,-1.42,Counts,0.0329,2022-03-06,Smoky Mountain Invite 2022,0,13,15,-214.18,-2,1695.97,1524.86,1481.79,1526.28,1481.79,48.750890999999996,Colorado State,0.4642857142857143,0.5357142857142857
51,Indiana,Loss 9-10,-6,Counts,0.0329,2022-03-06,Smoky Mountain Invite 2022,0,9,10,-125,-1,1472.26,1529.44,1347.26,1535.44,1347.26,44.324853999999995,Colorado State,0.47368421052631576,0.5263157894736842
15,Minnesota,Loss 10-12,1.97,Counts,0.0369,2022-03-19,Missouri Loves Company MLC,0,10,12,-238.12,-2,1812.87,1521.47,1574.75,1519.5,1574.75,58.108275000000006,Colorado State,0.45454545454545453,0.5454545454545454
4,Brigham Young,Loss 8-13,1.52,Counts,0.0369,2022-03-19,Missouri Loves Company MLC,0,8,13,-496.16,-5,2059.23,1521.92,1563.07,1520.4,1563.07,57.677283,Colorado State,0.38095238095238093,0.6190476190476191
50,Illinois,Loss 7-10,-15.84,Counts,0.0349,2022-03-19,Missouri Loves Company MLC,0,7,10,-389.67,-3,1475.72,1539.28,1086.05,1555.12,1086.05,37.903145,Colorado State,0.4117647058823529,0.5882352941176471
51,Indiana,Win 12-9,11.29,Counts,0.0369,2022-03-19,Missouri Loves Company MLC,1,12,9,345.37,3,1472.26,1512.16,1817.63,1500.8700000000001,1817.63,67.070547,Colorado State,0.5714285714285714,0.42857142857142855
12,Michigan,Loss 11-15,-0.95,Counts,0.0369,2022-03-20,Missouri Loves Company MLC,0,11,15,-381.16,-4,1879.83,1524.39,1498.6699999999998,1525.3400000000001,1498.6699999999998,55.300923,Colorado State,0.4230769230769231,0.5769230769230769
63,Northwestern,Loss 12-14,-13.53,Counts,0.0369,2022-03-20,Missouri Loves Company MLC,0,12,14,-220.96,-2,1391.62,1536.98,1170.6599999999999,1550.51,1170.6599999999999,43.197354,Colorado State,0.46153846153846156,0.5384615384615384
3,University of Colorado - Boulder,Loss 7-14,0.29,Counts,0.04650000000000001,2022-04-17,Rocky Mountain D I College Mens CC 2022,0,7,14,-582.89,-7,2112.25,1523.15,1529.3600000000001,1522.8600000000001,1529.3600000000001,71.11524000000001,Colorado State,0.3333333333333333,0.6666666666666666
82,Missouri,Win 14-10,7.84,Counts,0.052300000000000006,2022-04-30,South Central D I College Mens Regionals 2022,1,14,10,398.7,4,1266.91,1515.6,1665.6100000000001,1507.76,1665.6100000000001,87.11140300000001,Colorado State,0.5833333333333334,0.4166666666666667
69,Texas-Dallas,Win 13-10,9.03,Counts,0.052300000000000006,2022-04-30,South Central D I College Mens Regionals 2022,1,13,10,328.14,3,1359.01,1514.42,1687.15,1505.39,1687.15,88.23794500000001,Colorado State,0.5652173913043478,0.43478260869565216
17,Texas,Loss 11-13,2.77,Counts,0.052300000000000006,2022-04-30,South Central D I College Mens Regionals 2022,0,11,13,-228.84,-2,1802.52,1520.67,1573.68,1517.9,1573.68,82.30346400000002,Colorado State,0.4583333333333333,0.5416666666666666
3,University of Colorado - Boulder,Loss 9-15,4.04,Counts,0.052300000000000006,2022-05-01,South Central D I College Mens Regionals 2022,0,9,15,-515.48,-6,2112.25,1519.4,1596.77,1515.3600000000001,1596.77,83.51107100000002,Colorado State,0.375,0.625
69,Texas-Dallas,Win 15-6,24.01,Counts,0.052300000000000006,2022-05-01,South Central D I College Mens Regionals 2022,1,15,6,600,9,1359.01,1499.43,1959.01,1475.42,1959.01,102.45622300000001,Colorado State,0.7142857142857143,0.2857142857142857
30,Washington University,Loss 10-13,-13.32,Counts,0.052300000000000006,2022-05-01,South Central D I College Mens Regionals 2022,0,10,13,-328.14,-3,1609.95,1536.76,1281.81,1550.08,1281.81,67.038663,Colorado State,0.43478260869565216,0.5652173913043478
27,British Columbia,Win 9-5,72.3,Counts,0.10060000000000001,2022-04-16,Cascadia D I College Mens CC 2022,1,9,5,529.06,4,1640.88,1451.13,2169.94,1378.8300000000002,2169.94,218.29596400000003,Victoria,0.6428571428571429,0.35714285714285715
10,Washington,Loss 9-11,18.21,Counts,0.11720000000000001,2022-04-16,Cascadia D I College Mens CC 2022,0,9,11,-249.21,-2,1909.86,1505.22,1660.6499999999999,1487.01,1660.6499999999999,194.62818000000001,Victoria,0.45,0.55
20,Oregon,Loss 6-11,-42.07,Counts,0.1108,2022-04-17,Cascadia D I College Mens CC 2022,0,6,11,-546.69,-5,1732.6,1565.5,1185.9099999999999,1607.57,1185.9099999999999,131.39882799999998,Victoria,0.35294117647058826,0.6470588235294118
39,Western Washington,Loss 8-10,-31.82,Counts,0.114,2022-04-17,Cascadia D I College Mens CC 2022,0,8,10,-262.67,-2,1538.89,1555.25,1276.22,1587.07,1276.22,145.48908,Victoria,0.4444444444444444,0.5555555555555556
41,Oregon State,Loss 9-12,-54.51,Counts,0.1393,2022-05-07,Northwest D I College Mens Regionals 2022,0,9,12,-345.37,-3,1532.08,1577.94,1186.71,1632.45,1186.71,165.308703,Victoria,0.42857142857142855,0.5714285714285714
39,Western Washington,Win 13-4,99.64,Counts,0.1393,2022-05-07,Northwest D I College Mens Regionals 2022,1,13,4,600,9,1538.89,1423.79,2138.8900000000003,1324.1499999999999,2138.8900000000003,297.9473770000001,Victoria,0.7647058823529411,0.23529411764705882
20,Oregon,Loss 8-13,-46.46,Counts,0.1393,2022-05-08,Northwest D I College Mens Regionals 2022,0,8,13,-496.16,-5,1732.6,1569.89,1236.4399999999998,1616.3500000000001,1236.4399999999998,172.23609199999999,Victoria,0.38095238095238093,0.6190476190476191
37,North Carolina-Charlotte,Loss 11-15,-9.82,Counts,0.0276,2022-02-26,Easterns Qualifiers 2022,0,11,15,-381.16,-4,1556.38,1530.86,1175.22,1540.6799999999998,1175.22,32.436072,Cincinnati,0.4230769230769231,0.5769230769230769
26,Auburn,Loss 10-15,-8.91,Counts,0.0276,2022-02-26,Easterns Qualifiers 2022,0,10,15,-453.6,-5,1660.94,1529.94,1207.3400000000001,1538.8500000000001,1207.3400000000001,33.322584000000006,Cincinnati,0.4,0.6
51,Indiana,Win 14-12,4.89,Counts,0.0276,2022-02-26,Easterns Qualifiers 2022,1,14,12,220.96,2,1472.26,1516.15,1693.22,1511.26,1693.22,46.732872,Cincinnati,0.5384615384615384,0.46153846153846156
23,William & Mary,Loss 9-15,-9.54,Counts,0.0276,2022-02-27,Easterns Qualifiers 2022,0,9,15,-515.48,-6,1700.57,1530.58,1185.09,1540.12,1185.09,32.708484,Cincinnati,0.375,0.625
35,Virginia,Win 13-12,4.7,Counts,0.0276,2022-02-27,Easterns Qualifiers 2022,1,13,12,125,1,1561.41,1516.34,1686.41,1511.6399999999999,1686.41,46.544916,Cincinnati,0.52,0.48
38,South Carolina,Win 11-10,4.07,Counts,0.0276,2022-02-27,Easterns Qualifiers 2022,1,11,10,125,1,1539.25,1516.97,1664.25,1512.9,1664.25,45.9333,Cincinnati,0.5238095238095238,0.47619047619047616
12,Michigan,Loss 8-13,-4.66,Counts,0.032799999999999996,2022-03-19,Missouri Loves Company MLC,0,8,13,-496.16,-5,1879.83,1525.7,1383.6699999999998,1530.3600000000001,1383.6699999999998,45.38437599999999,Cincinnati,0.38095238095238093,0.6190476190476191
13,Northeastern,Loss 8-11,-0.38,Counts,0.032799999999999996,2022-03-19,Missouri Loves Company MLC,0,8,11,-365.61,-3,1875.37,1521.42,1509.7599999999998,1521.8000000000002,1509.7599999999998,49.520127999999985,Cincinnati,0.42105263157894735,0.5789473684210527
51,Indiana,Win 11-9,6.81,Counts,0.032799999999999996,2022-03-19,Missouri Loves Company MLC,1,11,9,249.21,2,1472.26,1514.23,1721.47,1507.42,1721.47,56.46421599999999,Cincinnati,0.55,0.45
63,Northwestern,Loss 8-9,-8.16,Counts,0.0311,2022-03-19,Missouri Loves Company MLC,0,8,9,-125,-1,1391.62,1529.19,1266.62,1537.3500000000001,1266.62,39.391881999999995,Cincinnati,0.47058823529411764,0.5294117647058824
50,Illinois,Win 15-14,2.71,Counts,0.032799999999999996,2022-03-20,Missouri Loves Company MLC,1,15,14,125,1,1475.72,1518.33,1600.72,1515.62,1600.72,52.503615999999994,Cincinnati,0.5172413793103449,0.4827586206896552
82,Missouri,Win 9-8,-4.67,Counts,0.0349,2022-04-02,Huck Finn 2022,1,9,8,125,1,1266.91,1525.7,1391.91,1530.3700000000001,1391.91,48.577659000000004,Cincinnati,0.5294117647058824,0.47058823529411764
70,Chicago,Win 11-10,-1.91,Counts,0.0369,2022-04-02,Huck Finn 2022,1,11,10,125,1,1346.09,1522.95,1471.09,1524.8600000000001,1471.09,54.283221,Cincinnati,0.5238095238095238,0.47619047619047616
93,Kentucky,Win 13-5,11.4,Counts,0.0369,2022-04-02,Huck Finn 2022,1,13,5,600,8,1219,1509.63,1819,1498.23,1819,67.1211,Cincinnati,0.7222222222222222,0.2777777777777778
63,Northwestern,Win 15-10,12.41,Counts,0.0369,2022-04-03,Huck Finn 2022,1,15,10,453.6,5,1391.62,1508.63,1845.2199999999998,1496.22,1845.2199999999998,68.088618,Cincinnati,0.6,0.4
30,Washington University,Loss 6-15,-19.56,Counts,0.0369,2022-04-03,Huck Finn 2022,0,6,15,-600,-9,1609.95,1540.6,1009.95,1560.1599999999999,1009.95,37.267155,Cincinnati,0.2857142857142857,0.7142857142857143
18,Ohio State,Loss 7-11,-9.74,Counts,0.042699999999999995,2022-04-23,Ohio D I College Mens CC 2022,0,7,11,-466.89,-4,1769.34,1530.78,1302.4499999999998,1540.52,1302.4499999999998,55.614614999999986,Cincinnati,0.3888888888888889,0.6111111111111112
46,Case Western Reserve,Loss 8-9,-5.53,Counts,0.0415,2022-04-24,Ohio D I College Mens CC 2022,0,8,9,-125,-1,1518.18,1526.57,1393.18,1532.1,1393.18,57.816970000000005,Cincinnati,0.47058823529411764,0.5294117647058824
46,Case Western Reserve,Win 10-7,16.73,Counts,0.0415,2022-04-24,Ohio D I College Mens CC 2022,1,10,7,389.67,3,1518.18,1504.3,1907.8500000000001,1487.57,1907.8500000000001,79.17577500000002,Cincinnati,0.5882352941176471,0.4117647058823529
98,Dayton,Win 15-8,11.18,Counts,0.0438,2022-04-24,Ohio D I College Mens CC 2022,1,15,8,564.81,7,1199.99,1509.86,1764.8,1498.6799999999998,1764.8,77.29823999999999,Cincinnati,0.6521739130434783,0.34782608695652173
46,Case Western Reserve,Win 11-7,23.34,Counts,0.0479,2022-05-07,Ohio Valley D I College Mens Regionals 2022,1,11,7,466.89,4,1518.18,1497.69,1985.0700000000002,1474.3500000000001,1985.0700000000002,95.08485300000001,Cincinnati,0.6111111111111112,0.3888888888888889
5,Pittsburgh,Loss 4-13,-5.01,Counts,0.0492,2022-05-08,Ohio Valley D I College Mens Regionals 2022,0,4,13,-600,-9,2024.16,1526.05,1424.16,1531.06,1424.16,70.068672,Cincinnati,0.23529411764705882,0.7647058823529411
48,Penn State,Loss 11-12,-7.59,Counts,0.0492,2022-05-08,Ohio Valley D I College Mens Regionals 2022,0,11,12,-125,-1,1499.29,1528.63,1374.29,1536.22,1374.29,67.615068,Cincinnati,0.4782608695652174,0.5217391304347826
51,Indiana,Loss 12-14,-9.75,Counts,0.035,2022-02-26,Easterns Qualifiers 2022,0,12,14,-220.96,-2,1472.26,1529.66,1251.3,1539.41,1251.3,43.795500000000004,Georgia Tech,0.46153846153846156,0.5384615384615384
68,Virginia Tech,Win 12-11,-1.15,Counts,0.035,2022-02-26,Easterns Qualifiers 2022,1,12,11,125,1,1363.18,1521.06,1488.18,1522.21,1488.18,52.08630000000001,Georgia Tech,0.5217391304347826,0.4782608695652174
22,Duke,Loss 8-14,-12.81,Counts,0.035,2022-02-26,Easterns Qualifiers 2022,0,8,14,-536.03,-6,1703.18,1532.72,1167.15,1545.53,1167.15,40.85025000000001,Georgia Tech,0.36363636363636365,0.6363636363636364
37,North Carolina-Charlotte,Loss 10-12,-7.32,Counts,0.035,2022-02-26,Easterns Qualifiers 2022,0,10,12,-238.12,-2,1556.38,1527.23,1318.2600000000002,1534.55,1318.2600000000002,46.13910000000001,Georgia Tech,0.45454545454545453,0.5454545454545454
66,James Madison,Win 15-8,15.64,Counts,0.035,2022-02-27,Easterns Qualifiers 2022,1,15,8,564.81,7,1385.92,1504.26,1950.73,1488.62,1950.73,68.27555000000001,Georgia Tech,0.6521739130434783,0.34782608695652173
56,Alabama,Win 13-12,1.71,Counts,0.035,2022-02-27,Easterns Qualifiers 2022,1,13,12,125,1,1442.12,1518.19,1567.12,1516.48,1567.12,54.8492,Georgia Tech,0.52,0.48
28,North Carolina-Wilmington,Loss 6-10,-14.55,Counts,0.0361,2022-03-12,Tally Classic XVI,0,6,10,-496.16,-4,1627.39,1534.46,1131.23,1549.01,1131.23,40.837403,Georgia Tech,0.375,0.625
88,Harvard,Win 13-12,-6.78,Counts,0.0393,2022-03-13,Tally Classic XVI,1,13,12,125,1,1229.21,1526.69,1354.21,1533.47,1354.21,53.220453000000006,Georgia Tech,0.52,0.48
28,North Carolina-Wilmington,Loss 9-14,-15,Counts,0.0393,2022-03-13,Tally Classic XVI,0,9,14,-473.87,-5,1627.39,1534.91,1153.52,1549.91,1153.52,45.333336,Georgia Tech,0.391304347826087,0.6086956521739131
60,Notre Dame,Loss 13-14,-8.87,Counts,0.0393,2022-03-13,Tally Classic XVI,0,13,14,-125,-1,1428.29,1528.78,1303.29,1537.6499999999999,1303.29,51.219297,Georgia Tech,0.48148148148148145,0.5185185185185185
9,Georgia,Loss 5-13,-8.34,Counts,0.0496,2022-04-09,Southern Appalachian D I College Mens CC 2022,0,5,13,-600,-8,1959.86,1528.25,1359.86,1536.59,1359.86,67.449056,Georgia Tech,0.2777777777777778,0.7222222222222222
9,Georgia,Loss 8-15,-6.51,Counts,0.0496,2022-04-10,Southern Appalachian D I College Mens CC 2022,0,8,15,-564.81,-7,1959.86,1526.42,1395.05,1532.93,1395.05,69.19448,Georgia Tech,0.34782608695652173,0.6521739130434783
9,Georgia,Loss 5-13,-10.02,Counts,0.058899999999999994,2022-04-30,Southeast D I College Mens Regionals 2022,0,5,13,-600,-8,1959.86,1529.93,1359.86,1539.95,1359.86,80.09575399999999,Georgia Tech,0.2777777777777778,0.7222222222222222
47,Florida,Win 13-8,29.97,Counts,0.058899999999999994,2022-04-30,Southeast D I College Mens Regionals 2022,1,13,8,496.16,5,1502.41,1489.93,1998.5700000000002,1459.96,1998.5700000000002,117.715773,Georgia Tech,0.6190476190476191,0.38095238095238093
56,Alabama,Win 13-10,15.68,Counts,0.058899999999999994,2022-05-01,Southeast D I College Mens Regionals 2022,1,13,10,328.14,3,1442.12,1504.23,1770.2599999999998,1488.55,1770.2599999999998,104.26831399999998,Georgia Tech,0.5652173913043478,0.43478260869565216
26,Auburn,Loss 6-13,-28.74,Counts,0.058899999999999994,2022-05-01,Southeast D I College Mens Regionals 2022,0,6,13,-600,-7,1660.94,1548.65,1060.94,1577.39,1060.94,62.489366,Georgia Tech,0.3157894736842105,0.6842105263157895
53,Tulane,Win 11-7,25.04,Counts,0.0574,2022-05-01,Southeast D I College Mens Regionals 2022,1,11,7,466.89,4,1464.53,1494.87,1931.42,1469.83,1931.42,110.86350800000001,Georgia Tech,0.6111111111111112,0.3888888888888889
24,Maryland,Win 12-11,13.07,Counts,0.0414,2022-02-12,Queen City Tune Up 2022,1,12,11,125,1,1695.97,1505.11,1820.97,1492.04,1820.97,75.388158,Case Western Reserve,0.5217391304347826,0.4782608695652174
60,Notre Dame,Win 12-10,6.4,Counts,0.0414,2022-02-12,Queen City Tune Up 2022,1,12,10,238.12,2,1428.29,1511.78,1666.4099999999999,1505.3799999999999,1666.4099999999999,68.989374,Case Western Reserve,0.5454545454545454,0.45454545454545453
2,North Carolina,Loss 4-13,0,Ignored,0,2022-02-12,Queen City Tune Up 2022,0,4,13,-600,-9,2147.8,1518.18,1547.8000000000002,1518.18,0,0,Case Western Reserve,0.23529411764705882,0.7647058823529411
57,Carnegie Mellon,Win 13-10,10.75,Counts,0.0414,2022-02-13,Queen City Tune Up 2022,1,13,10,328.14,3,1439.12,1507.43,1767.2599999999998,1496.68,1767.2599999999998,73.16456399999998,Case Western Reserve,0.5652173913043478,0.43478260869565216
18,Ohio State,Loss 9-10,5.45,Counts,0.0414,2022-02-13,Queen City Tune Up 2022,0,9,10,-125,-1,1769.34,1512.73,1644.34,1507.28,1644.34,68.075676,Case Western Reserve,0.47368421052631576,0.5263157894736842
35,Virginia,Loss 12-13,-3.53,Counts,0.0414,2022-02-13,Queen City Tune Up 2022,0,12,13,-125,-1,1561.41,1521.71,1436.41,1525.24,1436.41,59.467374,Case Western Reserve,0.48,0.52
98,Dayton,Win 10-5,17.92,Counts,0.0655,2022-04-23,Ohio D I College Mens CC 2022,1,10,5,573.9,5,1199.99,1500.25,1773.8899999999999,1482.33,1773.8899999999999,116.18979499999999,Case Western Reserve,0.6666666666666666,0.3333333333333333
44,Cincinnati,Win 9-8,9.58,Counts,0.0697,2022-04-24,Ohio D I College Mens CC 2022,1,9,8,125,1,1521.03,1508.59,1646.03,1499.01,1646.03,114.728291,Case Western Reserve,0.5294117647058824,0.47058823529411764
18,Ohio State,Loss 6-10,-17.78,Counts,0.0676,2022-04-24,Ohio D I College Mens CC 2022,0,6,10,-496.16,-4,1769.34,1535.95,1273.1799999999998,1553.73,1273.1799999999998,86.06696799999997,Case Western Reserve,0.375,0.625
44,Cincinnati,Loss 7-10,-28.99,Counts,0.0697,2022-04-24,Ohio D I College Mens CC 2022,0,7,10,-389.67,-3,1521.03,1547.17,1131.36,1576.16,1131.36,78.855792,Case Western Reserve,0.4117647058823529,0.5882352941176471
44,Cincinnati,Loss 7-11,-40.65,Counts,0.0805,2022-05-07,Ohio Valley D I College Mens Regionals 2022,0,7,11,-466.89,-4,1521.03,1558.82,1054.1399999999999,1599.47,1054.1399999999999,84.85826999999999,Case Western Reserve,0.3888888888888889,0.6111111111111112
57,Carnegie Mellon,Win 13-10,22.47,Counts,0.0827,2022-05-08,Ohio Valley D I College Mens Regionals 2022,1,13,10,328.14,3,1439.12,1495.71,1767.2599999999998,1473.24,1767.2599999999998,146.15240199999997,Case Western Reserve,0.5652173913043478,0.43478260869565216
99,Lehigh,Win 13-7,20.97,Counts,0.0827,2022-05-08,Ohio Valley D I College Mens Regionals 2022,1,13,7,557.53,6,1193.11,1497.21,1750.6399999999999,1476.24,1750.6399999999999,144.77792799999997,Case Western Reserve,0.65,0.35
48,Penn State,Win 13-10,27.9,Counts,0.0827,2022-05-08,Ohio Valley D I College Mens Regionals 2022,1,13,10,328.14,3,1499.29,1490.28,1827.4299999999998,1462.3799999999999,1827.4299999999998,151.128461,Case Western Reserve,0.5652173913043478,0.43478260869565216
18,Ohio State,Loss 8-13,-22.1,Counts,0.0827,2022-05-08,Ohio Valley D I College Mens Regionals 2022,0,8,13,-496.16,-5,1769.34,1540.28,1273.1799999999998,1562.3799999999999,1273.1799999999998,105.29198599999998,Case Western Reserve,0.38095238095238093,0.6190476190476191
64,Temple,Win 13-8,10.24,Counts,0.026099999999999998,2022-02-05,Warm Up 2022,1,13,8,496.16,5,1387.45,1492.17,1883.6100000000001,1481.93,1883.6100000000001,49.162221,Florida,0.6190476190476191,0.38095238095238093
5,Pittsburgh,Loss 11-13,7.86,Counts,0.026099999999999998,2022-02-05,Warm Up 2022,0,11,13,-228.84,-2,2024.16,1494.55,1795.3200000000002,1486.69,1795.3200000000002,46.857852,Florida,0.4583333333333333,0.5416666666666666
13,Northeastern,Win 13-10,18.82,Counts,0.026099999999999998,2022-02-05,Warm Up 2022,1,13,10,328.14,3,1875.37,1483.59,2203.5099999999998,1464.77,2203.5099999999998,57.51161099999999,Florida,0.5652173913043478,0.43478260869565216
1,Brown,Loss 6-13,3.51,Counts,0.026099999999999998,2022-02-05,Warm Up 2022,0,6,13,-600,-7,2232.98,1498.9,1632.98,1495.39,1632.98,42.620777999999994,Florida,0.3157894736842105,0.6842105263157895
76,Texas A&M,Win 13-8,8.09,Counts,0.026099999999999998,2022-02-05,Warm Up 2022,1,13,8,496.16,5,1307.4,1494.32,1803.5600000000002,1486.23,1803.5600000000002,47.072916,Florida,0.6190476190476191,0.38095238095238093
5,Pittsburgh,Loss 12-14,8.08,Counts,0.026099999999999998,2022-02-05,Warm Up 2022,0,12,14,-220.96,-2,2024.16,1494.33,1803.2,1486.25,1803.2,47.06352,Florida,0.46153846153846156,0.5384615384615384
26,Auburn,Loss 13-14,0.9,Counts,0.026099999999999998,2022-02-05,Warm Up 2022,0,13,14,-125,-1,1660.94,1501.51,1535.94,1500.61,1535.94,40.088034,Florida,0.48148148148148145,0.5185185185185185
61,Stanford,Win 9-6,10.29,Counts,0.029300000000000003,2022-03-05,Stanford Invite 2022,1,9,6,418.57,3,1425.12,1492.12,1843.6899999999998,1481.83,1843.6899999999998,54.020117,Florida,0.6,0.4
20,Oregon,Loss 7-13,-11.15,Counts,0.0329,2022-03-05,Stanford Invite 2022,0,7,13,-557.53,-6,1732.6,1513.56,1175.07,1524.71,1175.07,38.659803,Florida,0.35,0.65
69,Texas-Dallas,Win 13-8,12.02,Counts,0.0329,2022-03-05,Stanford Invite 2022,1,13,8,496.16,5,1359.01,1490.39,1855.17,1478.3700000000001,1855.17,61.035093,Florida,0.6190476190476191,0.38095238095238093
